Accommodation name,Property ID,Date,Day,Price per night without tax,Year,Month,Day of the Week,Weekend
Test home 1,123456,2025-05-19,0,310.0,2025,5,Monday,False
Test home 1,123456,2025-05-20,1,310.0,2025,5,Tuesday,False
Test home 1,123456,2025-05-21,2,324.0,2025,5,Wednesday,False
Test home 1,123456,2025-05-22,3,310.0,2025,5,Thursday,False
Test home 1,123456,2025-05-23,4,388.0,2025,5,Friday,False
Test home 1,123456,2025-05-24,5,388.0,2025,5,Saturday,True
Test home 1,123456,2025-05-25,6,310.0,2025,5,Sunday,True
Test home 1,123456,2025-05-26,0,310.0,2025,5,Monday,False
Test home 1,123456,2025-05-27,1,310.0,2025,5,Tuesday,False
Test home 1,123456,2025-05-28,2,310.0,2025,5,Wednesday,False
Test home 1,123456,2025-05-29,3,369.0,2025,5,Thursday,False
Test home 1,123456,2025-05-30,4,399.0,2025,5,Friday,False
Test home 1,123456,2025-05-31,5,409.0,2025,5,Saturday,True
Test home 1,123456,2025-06-01,6,394.0,2025,6,Sunday,True
Test home 1,123456,2025-06-02,0,310.0,2025,6,Monday,False
Test home 1,123456,2025-06-03,1,310.0,2025,6,Tuesday,False
Test home 1,123456,2025-06-04,2,310.0,2025,6,Wednesday,False
Test home 1,123456,2025-06-05,3,314.0,2025,6,Thursday,False
Test home 1,123456,2025-06-06,4,388.0,2025,6,Friday,False
Test home 1,123456,2025-06-07,5,388.0,2025,6,Saturday,True
Test home 1,123456,2025-06-08,6,310.0,2025,6,Sunday,True
Test home 1,123456,2025-06-09,0,310.0,2025,6,Monday,False
Test home 1,123456,2025-06-10,1,329.0,2025,6,Tuesday,False
Test home 1,123456,2025-06-11,2,359.0,2025,6,Wednesday,False
Test home 1,123456,2025-06-12,3,369.0,2025,6,Thursday,False
Test home 1,123456,2025-06-13,4,388.0,2025,6,Friday,False
Test home 1,123456,2025-06-14,5,388.0,2025,6,Saturday,True
Test home 1,123456,2025-06-15,6,334.0,2025,6,Sunday,True
Test home 1,123456,2025-06-16,0,310.0,2025,6,Monday,False
Test home 1,123456,2025-06-17,1,310.0,2025,6,Tuesday,False
Test home 1,123456,2025-06-18,2,310.0,2025,6,Wednesday,False
Test home 1,123456,2025-06-19,3,310.0,2025,6,Thursday,False
Test home 1,123456,2025-06-20,4,388.0,2025,6,Friday,False
Test home 1,123456,2025-06-21,5,388.0,2025,6,Saturday,True
Test home 1,123456,2025-06-22,6,319.0,2025,6,Sunday,True
Test home 1,123456,2025-06-23,0,314.0,2025,6,Monday,False
Test home 1,123456,2025-06-24,1,310.0,2025,6,Tuesday,False
Test home 1,123456,2025-06-25,2,310.0,2025,6,Wednesday,False
Test home 1,123456,2025-06-26,3,310.0,2025,6,Thursday,False
Test home 1,123456,2025-06-27,4,388.0,2025,6,Friday,False
Test home 1,123456,2025-06-28,5,388.0,2025,6,Saturday,True
Test home 1,123456,2025-06-29,6,310.0,2025,6,Sunday,True
Test home 1,123456,2025-06-30,0,310.0,2025,6,Monday,False
Test home 1,123456,2025-07-01,1,310.0,2025,7,Tuesday,False
Test home 1,123456,2025-07-02,2,310.0,2025,7,Wednesday,False
Test home 1,123456,2025-07-03,3,310.0,2025,7,Thursday,False
Test home 1,123456,2025-07-04,4,388.0,2025,7,Friday,False
Test home 1,123456,2025-07-05,5,388.0,2025,7,Saturday,True
Test home 1,123456,2025-07-06,6,310.0,2025,7,Sunday,True
Test home 1,123456,2025-07-07,0,310.0,2025,7,Monday,False
Test home 1,123456,2025-07-08,1,310.0,2025,7,Tuesday,False
Test home 1,123456,2025-07-09,2,310.0,2025,7,Wednesday,False
Test home 1,123456,2025-07-10,3,310.0,2025,7,Thursday,False
Test home 1,123456,2025-07-11,4,388.0,2025,7,Friday,False
Test home 1,123456,2025-07-12,5,388.0,2025,7,Saturday,True
Test home 1,123456,2025-07-13,6,310.0,2025,7,Sunday,True
Test home 1,123456,2025-07-14,0,310.0,2025,7,Monday,False
Test home 1,123456,2025-07-15,1,310.0,2025,7,Tuesday,False
Test home 1,123456,2025-07-16,2,310.0,2025,7,Wednesday,False
Test home 1,123456,2025-07-17,3,310.0,2025,7,Thursday,False
Test home 1,123456,2025-07-18,4,388.0,2025,7,Friday,False
Test home 1,123456,2025-07-19,5,388.0,2025,7,Saturday,True
Test home 1,123456,2025-07-20,6,310.0,2025,7,Sunday,True
Test home 1,123456,2025-07-21,0,310.0,2025,7,Monday,False
Test home 1,123456,2025-07-22,1,310.0,2025,7,Tuesday,False
Test home 1,123456,2025-07-23,2,310.0,2025,7,Wednesday,False
Test home 1,123456,2025-07-24,3,310.0,2025,7,Thursday,False
Test home 1,123456,2025-07-25,4,388.0,2025,7,Friday,False
Test home 1,123456,2025-07-26,5,388.0,2025,7,Saturday,True
Test home 1,123456,2025-07-27,6,310.0,2025,7,Sunday,True
Test home 1,123456,2025-07-28,0,310.0,2025,7,Monday,False
Test home 1,123456,2025-07-29,1,310.0,2025,7,Tuesday,False
Test home 1,123456,2025-07-30,2,310.0,2025,7,Wednesday,False
Test home 1,123456,2025-07-31,3,310.0,2025,7,Thursday,False
Test home 1,123456,2025-08-01,4,388.0,2025,8,Friday,False
Test home 1,123456,2025-08-02,5,388.0,2025,8,Saturday,True
Test home 1,123456,2025-08-03,6,310.0,2025,8,Sunday,True
Test home 1,123456,2025-08-04,0,310.0,2025,8,Monday,False
Test home 1,123456,2025-08-05,1,310.0,2025,8,Tuesday,False
Test home 1,123456,2025-08-06,2,310.0,2025,8,Wednesday,False
Test home 1,123456,2025-08-07,3,310.0,2025,8,Thursday,False
Test home 1,123456,2025-08-08,4,388.0,2025,8,Friday,False
Test home 1,123456,2025-08-09,5,388.0,2025,8,Saturday,True
Test home 1,123456,2025-08-10,6,310.0,2025,8,Sunday,True
Test home 1,123456,2025-08-11,0,310.0,2025,8,Monday,False
Test home 1,123456,2025-08-12,1,310.0,2025,8,Tuesday,False
Test home 1,123456,2025-08-13,2,310.0,2025,8,Wednesday,False
Test home 1,123456,2025-08-14,3,310.0,2025,8,Thursday,False
Test home 1,123456,2025-08-15,4,388.0,2025,8,Friday,False
Test home 1,123456,2025-08-16,5,388.0,2025,8,Saturday,True
Test home 1,123456,2025-08-17,6,310.0,2025,8,Sunday,True
Test home 1,123456,2025-08-18,0,310.0,2025,8,Monday,False
Test home 1,123456,2025-08-19,1,310.0,2025,8,Tuesday,False
Test home 1,123456,2025-08-20,2,310.0,2025,8,Wednesday,False
Test home 1,123456,2025-08-21,3,310.0,2025,8,Thursday,False
Test home 1,123456,2025-08-22,4,388.0,2025,8,Friday,False
Test home 1,123456,2025-08-23,5,388.0,2025,8,Saturday,True
Test home 1,123456,2025-08-24,6,310.0,2025,8,Sunday,True
Test home 1,123456,2025-08-25,0,310.0,2025,8,Monday,False
Test home 1,123456,2025-08-26,1,310.0,2025,8,Tuesday,False
Test home 1,123456,2025-08-27,2,310.0,2025,8,Wednesday,False
Test home 1,123456,2025-08-28,3,310.0,2025,8,Thursday,False
Test home 1,123456,2025-08-29,4,388.0,2025,8,Friday,False
Test home 1,123456,2025-08-30,5,388.0,2025,8,Saturday,True
Test home 1,123456,2025-08-31,6,310.0,2025,8,Sunday,True
Test home 1,123456,2025-09-01,0,366.4820390163546,2025,9,Monday,False
Test home 1,123456,2025-09-02,1,378.5558680398823,2025,9,Tuesday,False
Test home 1,123456,2025-09-03,2,423.49763701875514,2025,9,Wednesday,False
Test home 1,123456,2025-09-04,3,432.1595572681522,2025,9,Thursday,False
Test home 1,123456,2025-09-05,4,378.2467024298906,2025,9,Friday,False
Test home 1,123456,2025-09-06,5,370.0256625487646,2025,9,Saturday,True
Test home 1,123456,2025-09-07,6,374.0794547857907,2025,9,Sunday,True
Test home 1,123456,2025-09-08,0,376.1054790270758,2025,9,Monday,False
Test home 1,123456,2025-09-09,1,385.5978105354335,2025,9,Tuesday,False
Test home 1,123456,2025-09-10,2,427.74540044051537,2025,9,Wednesday,False
Test home 1,123456,2025-09-11,3,433.48602796135157,2025,9,Thursday,False
Test home 1,123456,2025-09-12,4,376.6151914428688,2025,9,Friday,False
Test home 1,123456,2025-09-13,5,365.49222417325075,2025,9,Saturday,True
Test home 1,123456,2025-09-14,6,366.79259542604893,2025,9,Sunday,True
Test home 1,123456,2025-09-15,0,366.30325791773396,2025,9,Monday,False
Test home 1,123456,2025-09-16,1,373.6024065346681,2025,9,Tuesday,False
Test home 1,123456,2025-09-17,2,413.95528956045285,2025,9,Wednesday,False
Test home 1,123456,2025-09-18,3,418.3659824808516,2025,9,Thursday,False
Test home 1,123456,2025-09-19,4,360.6843715279506,2025,9,Friday,False
Test home 1,123456,2025-09-20,5,349.31068524115534,2025,9,Saturday,True
Test home 1,123456,2025-09-21,6,350.9465775864578,2025,9,Sunday,True
Test home 1,123456,2025-09-22,0,351.3896565487353,2025,9,Monday,False
Test home 1,123456,2025-09-23,1,360.2128445200809,2025,9,Tuesday,False
Test home 1,123456,2025-09-24,2,402.6602213953652,2025,9,Wednesday,False
Test home 1,123456,2025-09-25,3,409.6992581340854,2025,9,Thursday,False
Test home 1,123456,2025-09-26,4,355.1286737661038,2025,9,Friday,False
Test home 1,123456,2025-09-27,5,347.2842285497061,2025,9,Saturday,True
Test home 1,123456,2025-09-28,6,352.79142065483876,2025,9,Sunday,True
Test home 1,123456,2025-09-29,0,357.36193461297285,2025,9,Monday,False
Test home 1,123456,2025-09-30,1,370.47517402758695,2025,9,Tuesday,False
Test home 1,123456,2025-10-01,2,417.2764690499997,2025,10,Wednesday,False
Test home 1,123456,2025-10-02,3,428.6318011409467,2025,10,Thursday,False
Test home 1,123456,2025-10-03,4,378.23820990455516,2025,10,Friday,False
Test home 1,123456,2025-10-04,5,374.3321254968974,2025,10,Saturday,True
Test home 1,123456,2025-10-05,6,383.4445257233103,2025,10,Sunday,True
Test home 1,123456,2025-10-06,0,391.1997006610789,2025,10,Monday,False
Test home 1,123456,2025-10-07,1,406.99889656867697,2025,10,Tuesday,False
Test home 1,123456,2025-10-08,2,455.9203751877809,2025,10,Wednesday,False
Test home 1,123456,2025-10-09,3,468.7756843602292,2025,10,Thursday,False
Test home 1,123456,2025-10-10,4,419.2212671863339,2025,10,Friday,False
Test home 1,123456,2025-10-11,5,415.4676256465182,2025,10,Saturday,True
Test home 1,123456,2025-10-12,6,424.03492088825493,2025,10,Sunday,True
Test home 1,123456,2025-10-13,0,430.55178708982896,2025,10,Monday,False
Test home 1,123456,2025-10-14,1,444.4386357845677,2025,10,Tuesday,False
Test home 1,123456,2025-10-15,2,490.80700260855053,2025,10,Wednesday,False
Test home 1,123456,2025-10-16,3,500.5147584057013,2025,10,Thursday,False
Test home 1,123456,2025-10-17,4,447.2763471907557,2025,10,Friday,False
Test home 1,123456,2025-10-18,5,439.3703103040192,2025,10,Saturday,True
Test home 1,123456,2025-10-19,6,443.39302912795546,2025,10,Sunday,True
Test home 1,123456,2025-10-20,0,445.05551868186103,2025,10,Monday,False
Test home 1,123456,2025-10-21,1,453.86460792904694,2025,10,Tuesday,False
Test home 1,123456,2025-10-22,2,495.0201195099795,2025,10,Wednesday,False
Test home 1,123456,2025-10-23,3,499.4679315939129,2025,10,Thursday,False
Test home 1,123456,2025-10-24,4,441.00814335613916,2025,10,Friday,False
Test home 1,123456,2025-10-25,5,428.0006589769031,2025,10,Saturday,True
Test home 1,123456,2025-10-26,6,427.1171730906547,2025,10,Sunday,True
Test home 1,123456,2025-10-27,0,424.13643415506624,2025,10,Monday,False
Test home 1,123456,2025-10-28,1,428.6241581373085,2025,10,Tuesday,False
Test home 1,123456,2025-10-29,2,465.82923325769514,2025,10,Wednesday,False
Test home 1,123456,2025-10-30,3,466.736117295225,2025,10,Thursday,False
Test home 1,123456,2025-10-31,4,405.17265815894086,2025,10,Friday,False
Test home 1,123456,2025-11-01,5,389.51565210676654,2025,11,Saturday,True
Test home 1,123456,2025-11-02,6,386.4431125062153,2025,11,Sunday,True
Test home 1,123456,2025-11-03,0,381.7301065134071,2025,11,Monday,False
Test home 1,123456,2025-11-04,1,384.9295046789732,2025,11,Tuesday,False
Test home 1,123456,2025-11-05,2,421.26924949632064,2025,11,Wednesday,False
Test home 1,123456,2025-11-06,3,421.70600354112634,2025,11,Thursday,False
Test home 1,123456,2025-11-07,4,360.0343622751591,2025,11,Friday,False
Test home 1,123456,2025-11-08,5,344.5938969824657,2025,11,Saturday,True
Test home 1,123456,2025-11-09,6,342.0229500972272,2025,11,Sunday,True
Test home 1,123456,2025-11-10,0,338.0559895619875,2025,11,Monday,False
Test home 1,123456,2025-11-11,1,342.2058179487621,2025,11,Tuesday,False
Test home 1,123456,2025-11-12,2,379.6621960826211,2025,11,Wednesday,False
Test home 1,123456,2025-11-13,3,381.3466999333731,2025,11,Thursday,False
Test home 1,123456,2025-11-14,4,321.0229596305181,2025,11,Friday,False
Test home 1,123456,2025-11-15,5,307.00451655892743,2025,11,Saturday,True
Test home 1,123456,2025-11-16,6,305.9091988564753,2025,11,Sunday,True
Test home 1,123456,2025-11-17,0,303.4568081670862,2025,11,Monday,False
Test home 1,123456,2025-11-18,1,309.1514080906958,2025,11,Tuesday,False
Test home 1,123456,2025-11-19,2,348.17977733603715,2025,11,Wednesday,False
Test home 1,123456,2025-11-20,3,351.4658579595106,2025,11,Thursday,False
Test home 1,123456,2025-11-21,4,292.78036704358226,2025,11,Friday,False
Test home 1,123456,2025-11-22,5,280.447834442932,2025,11,Saturday,True
Test home 1,123456,2025-11-23,6,281.0999998229754,2025,11,Sunday,True
Test home 1,123456,2025-11-24,0,280.47239985850547,2025,11,Monday,False
Test home 1,123456,2025-11-25,1,288.08547787844367,2025,11,Tuesday,False
Test home 1,123456,2025-11-26,2,329.1418232433662,2025,11,Wednesday,False
Test home 1,123456,2025-11-27,3,334.57941609658315,2025,11,Thursday,False
Test home 1,123456,2025-11-28,4,278.180090587186,2025,11,Friday,False
Test home 1,123456,2025-11-29,5,268.2755219703108,2025,11,Saturday,True
Test home 1,123456,2025-11-30,6,271.49971021628386,2025,11,Sunday,True
Test home 1,123456,2025-12-01,0,273.5848257681305,2025,12,Monday,False
Test home 1,123456,2025-12-02,1,284.04177872791695,2025,12,Tuesday,False
Test home 1,123456,2025-12-03,2,328.05714104577123,2025,12,Wednesday,False
Test home 1,123456,2025-12-04,3,336.5463122073734,2025,12,Thursday,False
Test home 1,123456,2025-12-05,4,283.26214844944695,2025,12,Friday,False
Test home 1,123456,2025-12-06,5,276.50135969504555,2025,12,Saturday,True
Test home 1,123456,2025-12-07,6,282.85763749518435,2025,12,Sunday,True
Test home 1,123456,2025-12-08,0,288.01836243809345,2025,12,Monday,False
Test home 1,123456,2025-12-09,1,301.446227819471,2025,12,Tuesday,False
Test home 1,123456,2025-12-10,2,348.2773781251375,2025,12,Wednesday,False
Test home 1,123456,2025-12-11,3,359.3759162309698,2025,12,Thursday,False
Test home 1,123456,2025-12-12,4,308.4439583466028,2025,12,Friday,False
Test home 1,123456,2025-12-13,5,303.7294967648209,2025,12,Saturday,True
Test home 1,123456,2025-12-14,6,311.7809878412336,2025,12,Sunday,True
Test home 1,123456,2025-12-15,0,318.24546751797345,2025,12,Monday,False
Test home 1,123456,2025-12-16,1,332.5514862079757,2025,12,Tuesday,False
Test home 1,123456,2025-12-17,2,379.80841921358854,2025,12,Wednesday,False
Test home 1,123456,2025-12-18,3,390.86196814792373,2025,12,Thursday,False
Test home 1,123456,2025-12-19,4,339.40499911634345,2025,12,Friday,False
Test home 1,123456,2025-12-20,5,333.6859506815081,2025,12,Saturday,True
Test home 1,123456,2025-12-21,6,340.26370910856457,2025,12,Sunday,True
Test home 1,123456,2025-12-22,0,344.805741023291,2025,12,Monday,False
Test home 1,123456,2025-12-23,1,356.77077130011594,2025,12,Tuesday,False
Test home 1,123456,2025-12-24,2,401.30756667249557,2025,12,Wednesday,False
Test home 1,123456,2025-12-25,3,409.3096530876633,2025,12,Thursday,False
Test home 1,123456,2025-12-26,4,354.525132978324,2025,12,Friday,False
Test home 1,123456,2025-12-27,5,345.2638631700858,2025,12,Saturday,True
Test home 1,123456,2025-12-28,6,348.15092504356085,2025,12,Sunday,True
Test home 1,123456,2025-12-29,0,348.9232166233823,2025,12,Monday,False
Test home 1,123456,2025-12-30,1,357.1104981530657,2025,12,Tuesday,False
Test home 1,123456,2025-12-31,2,397.93249826643876,2025,12,Wednesday,False
Test home 1,123456,2025-12-31,2,310.0,2025,12,Wednesday,False
